	sequences per sample	iteration	D1	D3	WC	D5	SW	D4	D6	D2
alpha_rarefaction_24500_4.txt	24500	4	1164.0	633.0	3289.0	316.0	472.0	242.0	295.0	800.0
alpha_rarefaction_24500_5.txt	24500	5	1174.0	650.0	3294.0	318.0	473.0	244.0	296.0	793.0
alpha_rarefaction_24500_6.txt	24500	6	1178.0	639.0	3326.0	322.0	488.0	243.0	289.0	805.0
alpha_rarefaction_24500_7.txt	24500	7	1174.0	643.0	3299.0	323.0	465.0	236.0	294.0	798.0
alpha_rarefaction_24500_8.txt	24500	8	1175.0	634.0	3323.0	326.0	474.0	245.0	293.0	794.0
alpha_rarefaction_24500_9.txt	24500	9	1170.0	640.0	3323.0	318.0	478.0	238.0	287.0	793.0
alpha_rarefaction_25500_0.txt	25500	0	1196.0	648.0	3379.0	319.0	468.0	241.0	311.0	802.0
alpha_rarefaction_25500_1.txt	25500	1	1186.0	651.0	3345.0	328.0	477.0	243.0	294.0	806.0
alpha_rarefaction_25500_2.txt	25500	2	1170.0	650.0	3336.0	315.0	490.0	243.0	304.0	834.0
alpha_rarefaction_25500_3.txt	25500	3	1178.0	644.0	3409.0	318.0	484.0	237.0	292.0	808.0
alpha_rarefaction_25500_4.txt	25500	4	1167.0	654.0	3326.0	313.0	473.0	239.0	280.0	806.0
alpha_rarefaction_25500_5.txt	25500	5	1177.0	643.0	3315.0	318.0	465.0	243.0	289.0	823.0
alpha_rarefaction_25500_6.txt	25500	6	1179.0	647.0	3344.0	325.0	485.0	243.0	291.0	804.0
alpha_rarefaction_25500_7.txt	25500	7	1182.0	648.0	3314.0	318.0	463.0	244.0	296.0	801.0
alpha_rarefaction_25500_8.txt	25500	8	1172.0	645.0	3300.0	319.0	490.0	243.0	288.0	791.0
alpha_rarefaction_25500_9.txt	25500	9	1169.0	637.0	3345.0	320.0	482.0	245.0	297.0	809.0
alpha_rarefaction_26500_0.txt	26500	0	1183.0	652.0	3447.0	322.0	484.0	245.0	299.0	814.0
alpha_rarefaction_26500_1.txt	26500	1	1184.0	650.0	3374.0	312.0	471.0	250.0	289.0	806.0
alpha_rarefaction_26500_2.txt	26500	2	1186.0	646.0	3402.0	316.0	485.0	242.0	299.0	818.0
alpha_rarefaction_26500_3.txt	26500	3	1185.0	646.0	3378.0	319.0	494.0	239.0	298.0	820.0
alpha_rarefaction_26500_4.txt	26500	4	1169.0	655.0	3370.0	321.0	478.0	244.0	297.0	816.0
alpha_rarefaction_26500_5.txt	26500	5	1179.0	650.0	3339.0	328.0	486.0	242.0	295.0	814.0
alpha_rarefaction_26500_6.txt	26500	6	1187.0	651.0	3390.0	326.0	466.0	239.0	291.0	827.0
alpha_rarefaction_26500_7.txt	26500	7	1181.0	637.0	3398.0	324.0	487.0	243.0	299.0	811.0
alpha_rarefaction_26500_8.txt	26500	8	1176.0	650.0	3381.0	324.0	469.0	238.0	298.0	824.0
alpha_rarefaction_26500_9.txt	26500	9	1177.0	650.0	3401.0	326.0	479.0	244.0	299.0	805.0
alpha_rarefaction_27500_0.txt	27500	0	1191.0	652.0	3419.0	318.0	483.0	233.0	298.0	809.0
alpha_rarefaction_27500_1.txt	27500	1	1190.0	666.0	3466.0	324.0	493.0	242.0	295.0	820.0
alpha_rarefaction_27500_2.txt	27500	2	1202.0	646.0	3410.0	319.0	477.0	254.0	307.0	842.0
alpha_rarefaction_27500_3.txt	27500	3	1168.0	653.0	3413.0	322.0	483.0	246.0	298.0	822.0
alpha_rarefaction_27500_4.txt	27500	4	1189.0	645.0	3440.0	323.0	482.0	244.0	293.0	825.0
alpha_rarefaction_27500_5.txt	27500	5	1185.0	651.0	3435.0	322.0	477.0	253.0	292.0	830.0
alpha_rarefaction_27500_6.txt	27500	6	1190.0	648.0	3433.0	329.0	485.0	240.0	287.0	819.0
alpha_rarefaction_27500_7.txt	27500	7	1176.0	642.0	3438.0	324.0	467.0	238.0	299.0	815.0
alpha_rarefaction_27500_8.txt	27500	8	1187.0	645.0	3429.0	333.0	477.0	241.0	293.0	827.0
alpha_rarefaction_27500_9.txt	27500	9	1177.0	660.0	3423.0	320.0	495.0	246.0	307.0	815.0
alpha_rarefaction_28500_0.txt	28500	0	1185.0	665.0	3459.0	324.0	476.0	243.0	292.0	834.0
alpha_rarefaction_28500_1.txt	28500	1	1183.0	661.0	3508.0	317.0	493.0	252.0	307.0	809.0
alpha_rarefaction_28500_2.txt	28500	2	1186.0	656.0	3456.0	320.0	489.0	247.0	311.0	820.0
alpha_rarefaction_28500_3.txt	28500	3	1199.0	649.0	3467.0	323.0	488.0	248.0	305.0	830.0
alpha_rarefaction_28500_4.txt	28500	4	1191.0	667.0	3502.0	326.0	491.0	244.0	297.0	826.0
alpha_rarefaction_28500_5.txt	28500	5	1193.0	648.0	3473.0	323.0	479.0	245.0	299.0	836.0
alpha_rarefaction_28500_6.txt	28500	6	1189.0	657.0	3455.0	320.0	481.0	245.0	301.0	848.0
alpha_rarefaction_28500_7.txt	28500	7	1189.0	667.0	3472.0	328.0	489.0	242.0	295.0	833.0
alpha_rarefaction_28500_8.txt	28500	8	1195.0	661.0	3505.0	316.0	486.0	245.0	302.0	815.0
alpha_rarefaction_28500_9.txt	28500	9	1192.0	652.0	3442.0	318.0	482.0	245.0	297.0	827.0
alpha_rarefaction_29500_0.txt	29500	0	1186.0	661.0	3514.0	321.0	489.0	249.0	301.0	831.0
alpha_rarefaction_29500_1.txt	29500	1	1192.0	662.0	3479.0	325.0	484.0	250.0	300.0	829.0
alpha_rarefaction_29500_2.txt	29500	2	1200.0	663.0	3515.0	318.0	493.0	251.0	306.0	850.0
alpha_rarefaction_29500_3.txt	29500	3	1181.0	664.0	3507.0	328.0	485.0	239.0	305.0	833.0
alpha_rarefaction_29500_4.txt	29500	4	1190.0	661.0	3531.0	327.0	485.0	247.0	305.0	855.0
alpha_rarefaction_29500_5.txt	29500	5	1195.0	649.0	3492.0	324.0	494.0	248.0	310.0	836.0
alpha_rarefaction_29500_6.txt	29500	6	1195.0	658.0	3537.0	326.0	490.0	249.0	299.0	836.0
alpha_rarefaction_29500_7.txt	29500	7	1195.0	652.0	3465.0	331.0	488.0	251.0	298.0	845.0
alpha_rarefaction_29500_8.txt	29500	8	1198.0	653.0	3500.0	325.0	489.0	246.0	306.0	838.0
alpha_rarefaction_29500_9.txt	29500	9	1191.0	663.0	3462.0	326.0	483.0	255.0	309.0	826.0
alpha_rarefaction_30500_0.txt	30500	0	1188.0	659.0	3509.0	330.0	486.0	250.0	299.0	833.0
alpha_rarefaction_30500_1.txt	30500	1	1208.0	661.0	3536.0	324.0	487.0	247.0	301.0	834.0
alpha_rarefaction_30500_2.txt	30500	2	1202.0	661.0	3547.0	326.0	481.0	256.0	311.0	839.0
alpha_rarefaction_30500_3.txt	30500	3	1205.0	667.0	3522.0	324.0	492.0	248.0	303.0	834.0
alpha_rarefaction_30500_4.txt	30500	4	1209.0	653.0	3538.0	337.0	490.0	252.0	308.0	843.0
alpha_rarefaction_30500_5.txt	30500	5	1206.0	671.0	3532.0	326.0	497.0	255.0	305.0	824.0
alpha_rarefaction_30500_6.txt	30500	6	1194.0	663.0	3539.0	322.0	488.0	243.0	302.0	848.0
alpha_rarefaction_30500_7.txt	30500	7	1207.0	668.0	3513.0	328.0	474.0	254.0	300.0	841.0
alpha_rarefaction_30500_8.txt	30500	8	1200.0	672.0	3519.0	332.0	486.0	251.0	305.0	828.0
alpha_rarefaction_30500_9.txt	30500	9	1199.0	663.0	3539.0	331.0	486.0	242.0	305.0	838.0
alpha_rarefaction_31500_0.txt	31500	0	1197.0	665.0	3550.0	328.0	481.0	246.0	301.0	855.0
alpha_rarefaction_31500_1.txt	31500	1	1197.0	666.0	3555.0	324.0	503.0	248.0	308.0	849.0
alpha_rarefaction_31500_2.txt	31500	2	1209.0	663.0	3563.0	325.0	482.0	245.0	308.0	846.0
alpha_rarefaction_31500_3.txt	31500	3	1196.0	655.0	3585.0	328.0	505.0	248.0	297.0	845.0
alpha_rarefaction_31500_4.txt	31500	4	1205.0	670.0	3567.0	327.0	487.0	250.0	313.0	849.0
alpha_rarefaction_31500_5.txt	31500	5	1210.0	670.0	3550.0	331.0	494.0	252.0	308.0	850.0
alpha_rarefaction_31500_6.txt	31500	6	1190.0	674.0	3525.0	324.0	500.0	243.0	313.0	829.0
alpha_rarefaction_31500_7.txt	31500	7	1198.0	668.0	3554.0	327.0	495.0	252.0	303.0	856.0
alpha_rarefaction_31500_8.txt	31500	8	1204.0	671.0	3564.0	327.0	488.0	255.0	299.0	847.0
alpha_rarefaction_31500_9.txt	31500	9	1213.0	671.0	3545.0	326.0	485.0	249.0	309.0	833.0
alpha_rarefaction_32500_0.txt	32500	0	1202.0	660.0	3570.0	330.0	495.0	252.0	308.0	855.0
alpha_rarefaction_32500_1.txt	32500	1	1198.0	666.0	3574.0	332.0	499.0	252.0	317.0	854.0
alpha_rarefaction_32500_2.txt	32500	2	1208.0	662.0	3573.0	326.0	502.0	248.0	310.0	850.0
alpha_rarefaction_32500_3.txt	32500	3	1216.0	668.0	3604.0	329.0	495.0	250.0	310.0	857.0
alpha_rarefaction_32500_4.txt	32500	4	1198.0	667.0	3588.0	332.0	491.0	248.0	315.0	846.0
alpha_rarefaction_32500_5.txt	32500	5	1215.0	667.0	3627.0	324.0	493.0	253.0	313.0	845.0
alpha_rarefaction_32500_6.txt	32500	6	1198.0	671.0	3578.0	325.0	504.0	247.0	303.0	870.0
alpha_rarefaction_32500_7.txt	32500	7	1206.0	655.0	3569.0	333.0	490.0	249.0	311.0	854.0
alpha_rarefaction_32500_8.txt	32500	8	1211.0	665.0	3579.0	327.0	498.0	257.0	314.0	849.0
alpha_rarefaction_32500_9.txt	32500	9	1195.0	675.0	3574.0	327.0	492.0	247.0	306.0	844.0
alpha_rarefaction_33500_0.txt	33500	0	1203.0	671.0	3603.0	335.0	492.0	256.0	309.0	857.0
alpha_rarefaction_33500_1.txt	33500	1	1217.0	669.0	3609.0	321.0	490.0	249.0	316.0	854.0
alpha_rarefaction_33500_2.txt	33500	2	1208.0	677.0	3643.0	332.0	496.0	254.0	305.0	851.0
alpha_rarefaction_33500_3.txt	33500	3	1209.0	670.0	3642.0	325.0	492.0	252.0	312.0	858.0
alpha_rarefaction_33500_4.txt	33500	4	1214.0	665.0	3569.0	325.0	500.0	248.0	310.0	877.0
alpha_rarefaction_33500_5.txt	33500	5	1211.0	679.0	3641.0	328.0	499.0	251.0	309.0	878.0
alpha_rarefaction_33500_6.txt	33500	6	1202.0	670.0	3635.0	327.0	497.0	254.0	309.0	865.0
alpha_rarefaction_33500_7.txt	33500	7	1207.0	666.0	3641.0	330.0	493.0	252.0	311.0	863.0
alpha_rarefaction_33500_8.txt	33500	8	1197.0	660.0	3582.0	333.0	496.0	256.0	308.0	856.0
alpha_rarefaction_33500_9.txt	33500	9	1204.0	675.0	3635.0	332.0	497.0	252.0	314.0	850.0
alpha_rarefaction_34500_0.txt	34500	0	1210.0	677.0	3657.0	329.0	496.0	255.0	314.0	867.0
alpha_rarefaction_34500_1.txt	34500	1	1212.0	690.0	3656.0	327.0	487.0	256.0	312.0	841.0
alpha_rarefaction_34500_2.txt	34500	2	1206.0	668.0	3641.0	332.0	495.0	254.0	313.0	848.0
alpha_rarefaction_34500_3.txt	34500	3	1194.0	675.0	3668.0	337.0	510.0	255.0	312.0	850.0
alpha_rarefaction_34500_4.txt	34500	4	1207.0	672.0	3664.0	332.0	490.0	259.0	304.0	858.0
alpha_rarefaction_34500_5.txt	34500	5	1209.0	677.0	3671.0	333.0	500.0	249.0	310.0	857.0
alpha_rarefaction_34500_6.txt	34500	6	1211.0	672.0	3661.0	331.0	497.0	249.0	314.0	864.0
alpha_rarefaction_34500_7.txt	34500	7	1211.0	674.0	3635.0	324.0	506.0	252.0	314.0	861.0
alpha_rarefaction_34500_8.txt	34500	8	1216.0	676.0	3662.0	330.0	499.0	261.0	313.0	878.0
alpha_rarefaction_34500_9.txt	34500	9	1208.0	679.0	3633.0	331.0	496.0	258.0	319.0	862.0
alpha_rarefaction_35500_0.txt	35500	0	1217.0	671.0	3723.0	326.0	500.0	255.0	313.0	857.0
alpha_rarefaction_35500_1.txt	35500	1	1206.0	678.0	3693.0	329.0	498.0	256.0	310.0	871.0
alpha_rarefaction_35500_2.txt	35500	2	1220.0	686.0	3689.0	332.0	502.0	250.0	313.0	869.0
alpha_rarefaction_35500_3.txt	35500	3	1216.0	671.0	3652.0	335.0	504.0	250.0	306.0	871.0
alpha_rarefaction_35500_4.txt	35500	4	1203.0	677.0	3675.0	337.0	508.0	255.0	311.0	879.0
alpha_rarefaction_35500_5.txt	35500	5	1214.0	678.0	3688.0	330.0	497.0	255.0	304.0	863.0
alpha_rarefaction_35500_6.txt	35500	6	1217.0	682.0	3679.0	330.0	508.0	247.0	313.0	870.0
alpha_rarefaction_35500_7.txt	35500	7	1220.0	673.0	3666.0	338.0	494.0	255.0	310.0	872.0
alpha_rarefaction_35500_8.txt	35500	8	1225.0	684.0	3648.0	332.0	514.0	253.0	318.0	876.0
alpha_rarefaction_35500_9.txt	35500	9	1217.0	679.0	3673.0	328.0	508.0	247.0	307.0	859.0
alpha_rarefaction_36500_0.txt	36500	0	1217.0	688.0	3658.0	335.0	510.0	249.0	314.0	881.0
alpha_rarefaction_36500_1.txt	36500	1	1223.0	681.0	3735.0	330.0	510.0	253.0	311.0	878.0
alpha_rarefaction_36500_2.txt	36500	2	1220.0	682.0	3696.0	337.0	501.0	253.0	320.0	871.0
alpha_rarefaction_36500_3.txt	36500	3	1219.0	680.0	3743.0	329.0	501.0	254.0	306.0	865.0
alpha_rarefaction_36500_4.txt	36500	4	1221.0	673.0	3710.0	338.0	499.0	254.0	310.0	874.0
alpha_rarefaction_36500_5.txt	36500	5	1224.0	679.0	3716.0	326.0	504.0	256.0	316.0	858.0
alpha_rarefaction_36500_6.txt	36500	6	1216.0	682.0	3691.0	332.0	506.0	259.0	313.0	876.0
alpha_rarefaction_36500_7.txt	36500	7	1218.0	689.0	3713.0	331.0	492.0	258.0	307.0	866.0
alpha_rarefaction_36500_8.txt	36500	8	1232.0	681.0	3652.0	337.0	503.0	260.0	314.0	876.0
alpha_rarefaction_36500_9.txt	36500	9	1218.0	677.0	3699.0	326.0	505.0	256.0	310.0	877.0
alpha_rarefaction_37500_0.txt	37500	0	1235.0	680.0	3752.0	334.0	501.0	260.0	313.0	867.0
alpha_rarefaction_37500_1.txt	37500	1	1219.0	684.0	3730.0	336.0	510.0	258.0	315.0	870.0
alpha_rarefaction_37500_2.txt	37500	2	1213.0	690.0	3757.0	337.0	509.0	258.0	313.0	866.0
alpha_rarefaction_37500_3.txt	37500	3	1231.0	672.0	3698.0	333.0	513.0	260.0	318.0	866.0
alpha_rarefaction_37500_4.txt	37500	4	1224.0	679.0	3736.0	337.0	501.0	250.0	312.0	867.0
alpha_rarefaction_37500_5.txt	37500	5	1218.0	676.0	3747.0	326.0	492.0	257.0	315.0	880.0
alpha_rarefaction_37500_6.txt	37500	6	1220.0	681.0	3749.0	337.0	504.0	253.0	319.0	874.0
alpha_rarefaction_37500_7.txt	37500	7	1224.0	686.0	3746.0	330.0	500.0	255.0	322.0	877.0
alpha_rarefaction_37500_8.txt	37500	8	1215.0	679.0	3755.0	336.0	515.0	259.0	307.0	860.0
alpha_rarefaction_37500_9.txt	37500	9	1228.0	683.0	3737.0	332.0	510.0	256.0	310.0	872.0
alpha_rarefaction_38500_0.txt	38500	0	1223.0	673.0	3729.0	336.0	503.0	253.0	311.0	870.0
alpha_rarefaction_38500_1.txt	38500	1	1227.0	675.0	3756.0	336.0	504.0	255.0	320.0	867.0
alpha_rarefaction_38500_2.txt	38500	2	1228.0	682.0	3792.0	337.0	519.0	255.0	319.0	872.0
alpha_rarefaction_38500_3.txt	38500	3	1226.0	686.0	3764.0	328.0	511.0	254.0	316.0	871.0
alpha_rarefaction_38500_4.txt	38500	4	1224.0	679.0	3748.0	337.0	514.0	256.0	310.0	897.0
alpha_rarefaction_38500_5.txt	38500	5	1209.0	680.0	3747.0	334.0	511.0	261.0	319.0	873.0
alpha_rarefaction_38500_6.txt	38500	6	1229.0	695.0	3757.0	329.0	517.0	247.0	308.0	891.0
alpha_rarefaction_38500_7.txt	38500	7	1228.0	676.0	3765.0	333.0	515.0	258.0	312.0	871.0
alpha_rarefaction_38500_8.txt	38500	8	1228.0	680.0	3755.0	332.0	509.0	252.0	324.0	871.0
alpha_rarefaction_38500_9.txt	38500	9	1224.0	683.0	3778.0	336.0	506.0	263.0	315.0	880.0
alpha_rarefaction_39500_0.txt	39500	0	1237.0	687.0	3778.0	333.0	510.0	250.0	319.0	878.0
alpha_rarefaction_39500_1.txt	39500	1	1220.0	688.0	3783.0	339.0	517.0	259.0	316.0	877.0
alpha_rarefaction_39500_2.txt	39500	2	1233.0	677.0	3756.0	329.0	515.0	258.0	321.0	889.0
alpha_rarefaction_39500_3.txt	39500	3	1228.0	682.0	3782.0	325.0	509.0	254.0	317.0	898.0
alpha_rarefaction_39500_4.txt	39500	4	1223.0	687.0	3794.0	341.0	512.0	255.0	319.0	884.0
alpha_rarefaction_39500_5.txt	39500	5	1230.0	681.0	3774.0	339.0	513.0	257.0	309.0	886.0
alpha_rarefaction_39500_6.txt	39500	6	1223.0	679.0	3762.0	336.0	512.0	257.0	316.0	885.0
alpha_rarefaction_39500_7.txt	39500	7	1230.0	679.0	3768.0	335.0	498.0	258.0	314.0	889.0
alpha_rarefaction_39500_8.txt	39500	8	1222.0	684.0	3780.0	334.0	510.0	260.0	312.0	878.0
alpha_rarefaction_39500_9.txt	39500	9	1228.0	678.0	3764.0	328.0	516.0	255.0	315.0	896.0
alpha_rarefaction_40500_0.txt	40500	0	1232.0	685.0	3769.0	331.0	500.0	256.0	318.0	891.0
alpha_rarefaction_40500_1.txt	40500	1	1229.0	693.0	3782.0	334.0	507.0	257.0	317.0	891.0
alpha_rarefaction_40500_2.txt	40500	2	1241.0	684.0	3766.0	335.0	514.0	257.0	321.0	890.0
alpha_rarefaction_40500_3.txt	40500	3	1225.0	697.0	3774.0	336.0	517.0	254.0	320.0	887.0
alpha_rarefaction_40500_4.txt	40500	4	1227.0	681.0	3780.0	329.0	525.0	246.0	322.0	903.0
alpha_rarefaction_40500_5.txt	40500	5	1226.0	688.0	3817.0	338.0	510.0	257.0	317.0	899.0
alpha_rarefaction_40500_6.txt	40500	6	1222.0	683.0	3772.0	335.0	524.0	261.0	322.0	893.0
alpha_rarefaction_40500_7.txt	40500	7	1225.0	692.0	3808.0	332.0	508.0	245.0	325.0	887.0
alpha_rarefaction_40500_8.txt	40500	8	1235.0	700.0	3781.0	333.0	526.0	250.0	318.0	896.0
alpha_rarefaction_40500_9.txt	40500	9	1220.0	678.0	3797.0	343.0	514.0	260.0	318.0	892.0
alpha_rarefaction_41500_0.txt	41500	0	1240.0	685.0	3792.0	332.0	521.0	257.0	325.0	901.0
alpha_rarefaction_41500_1.txt	41500	1	1228.0	684.0	3822.0	342.0	512.0	259.0	313.0	893.0
alpha_rarefaction_41500_2.txt	41500	2	1231.0	689.0	3805.0	330.0	519.0	258.0	323.0	876.0
alpha_rarefaction_41500_3.txt	41500	3	1228.0	674.0	3807.0	330.0	510.0	260.0	323.0	897.0
alpha_rarefaction_41500_4.txt	41500	4	1241.0	687.0	3810.0	334.0	516.0	260.0	329.0	898.0
alpha_rarefaction_41500_5.txt	41500	5	1227.0	683.0	3777.0	339.0	517.0	260.0	320.0	898.0
alpha_rarefaction_41500_6.txt	41500	6	1235.0	686.0	3827.0	340.0	509.0	256.0	320.0	904.0
alpha_rarefaction_41500_7.txt	41500	7	1240.0	694.0	3804.0	341.0	514.0	257.0	322.0	901.0
alpha_rarefaction_41500_8.txt	41500	8	1237.0	687.0	3823.0	337.0	506.0	260.0	314.0	903.0
alpha_rarefaction_41500_9.txt	41500	9	1224.0	691.0	3807.0	340.0	518.0	261.0	323.0	882.0
alpha_rarefaction_42500_0.txt	42500	0	1221.0	693.0	3852.0	341.0	516.0	260.0	316.0	903.0
alpha_rarefaction_42500_1.txt	42500	1	1237.0	688.0	3837.0	338.0	502.0	259.0	323.0	891.0
alpha_rarefaction_42500_2.txt	42500	2	1236.0	683.0	3819.0	334.0	515.0	261.0	331.0	912.0
alpha_rarefaction_42500_3.txt	42500	3	1233.0	695.0	3840.0	332.0	508.0	261.0	324.0	899.0
alpha_rarefaction_42500_4.txt	42500	4	1232.0	692.0	3807.0	343.0	521.0	255.0	325.0	894.0
alpha_rarefaction_42500_5.txt	42500	5	1237.0	695.0	3855.0	338.0	515.0	259.0	320.0	881.0
alpha_rarefaction_42500_6.txt	42500	6	1232.0	699.0	3839.0	339.0	517.0	257.0	326.0	884.0
alpha_rarefaction_42500_7.txt	42500	7	1231.0	689.0	3817.0	336.0	517.0	260.0	322.0	896.0
alpha_rarefaction_42500_8.txt	42500	8	1234.0	683.0	3828.0	340.0	527.0	260.0	318.0	893.0
alpha_rarefaction_42500_9.txt	42500	9	1242.0	688.0	3824.0	333.0	510.0	262.0	315.0	900.0
alpha_rarefaction_43500_0.txt	43500	0	1236.0	688.0	3846.0	328.0	522.0	257.0	320.0	898.0
alpha_rarefaction_43500_1.txt	43500	1	1237.0	687.0	3854.0	337.0	528.0	259.0	325.0	897.0
alpha_rarefaction_43500_2.txt	43500	2	1239.0	694.0	3884.0	336.0	525.0	259.0	327.0	899.0
alpha_rarefaction_43500_3.txt	43500	3	1230.0	688.0	3877.0	337.0	530.0	259.0	327.0	895.0
alpha_rarefaction_43500_4.txt	43500	4	1238.0	692.0	3869.0	340.0	507.0	256.0	322.0	891.0
alpha_rarefaction_43500_5.txt	43500	5	1241.0	694.0	3837.0	336.0	510.0	259.0	324.0	895.0
alpha_rarefaction_43500_6.txt	43500	6	1247.0	697.0	3849.0	347.0	540.0	254.0	324.0	905.0
alpha_rarefaction_43500_7.txt	43500	7	1234.0	685.0	3858.0	330.0	508.0	266.0	331.0	894.0
alpha_rarefaction_43500_8.txt	43500	8	1241.0	694.0	3872.0	338.0	521.0	261.0	328.0	884.0
alpha_rarefaction_43500_9.txt	43500	9	1227.0	690.0	3834.0	334.0	514.0	260.0	328.0	896.0
alpha_rarefaction_44500_0.txt	44500	0	1244.0	695.0	3872.0	347.0	507.0	259.0	324.0	901.0
alpha_rarefaction_44500_1.txt	44500	1	1236.0	688.0	3895.0	335.0	525.0	263.0	329.0	901.0
alpha_rarefaction_44500_2.txt	44500	2	1230.0	686.0	3890.0	343.0	517.0	259.0	330.0	902.0
alpha_rarefaction_44500_3.txt	44500	3	1234.0	691.0	3892.0	336.0	528.0	254.0	324.0	898.0
alpha_rarefaction_44500_4.txt	44500	4	1230.0	681.0	3883.0	338.0	527.0	262.0	328.0	907.0
alpha_rarefaction_44500_5.txt	44500	5	1237.0	691.0	3876.0	339.0	523.0	257.0	318.0	900.0
alpha_rarefaction_44500_6.txt	44500	6	1236.0	687.0	3873.0	340.0	513.0	259.0	322.0	898.0
alpha_rarefaction_44500_7.txt	44500	7	1232.0	689.0	3866.0	341.0	521.0	264.0	317.0	889.0
alpha_rarefaction_44500_8.txt	44500	8	1233.0	697.0	3856.0	338.0	510.0	258.0	324.0	903.0
alpha_rarefaction_44500_9.txt	44500	9	1231.0	688.0	3879.0	344.0	526.0	262.0	321.0	900.0
alpha_rarefaction_45500_0.txt	45500	0	1240.0	699.0	3874.0	334.0	529.0	260.0	330.0	898.0
alpha_rarefaction_45500_1.txt	45500	1	1242.0	697.0	3912.0	343.0	517.0	262.0	324.0	896.0
alpha_rarefaction_45500_2.txt	45500	2	1234.0	700.0	3899.0	342.0	527.0	254.0	318.0	899.0
alpha_rarefaction_45500_3.txt	45500	3	1241.0	697.0	3909.0	336.0	525.0	265.0	326.0	910.0
alpha_rarefaction_45500_4.txt	45500	4	1233.0	708.0	3920.0	344.0	521.0	260.0	328.0	906.0
alpha_rarefaction_45500_5.txt	45500	5	1248.0	687.0	3888.0	341.0	521.0	263.0	317.0	904.0
alpha_rarefaction_45500_6.txt	45500	6	1241.0	697.0	3872.0	347.0	530.0	262.0	334.0	899.0
alpha_rarefaction_45500_7.txt	45500	7	1244.0	698.0	3902.0	343.0	522.0	260.0	332.0	899.0
alpha_rarefaction_45500_8.txt	45500	8	1235.0	703.0	3897.0	345.0	517.0	261.0	321.0	909.0
alpha_rarefaction_45500_9.txt	45500	9	1246.0	691.0	3902.0	335.0	523.0	261.0	316.0	905.0
alpha_rarefaction_46500_0.txt	46500	0	1240.0	697.0	3899.0	342.0	525.0	261.0	323.0	910.0
alpha_rarefaction_46500_1.txt	46500	1	1241.0	691.0	3930.0	338.0	524.0	262.0	326.0	918.0
alpha_rarefaction_46500_2.txt	46500	2	1249.0	703.0	3899.0	346.0	513.0	262.0	329.0	916.0
alpha_rarefaction_46500_3.txt	46500	3	1235.0	697.0	3898.0	345.0	527.0	265.0	327.0	908.0
alpha_rarefaction_46500_4.txt	46500	4	1238.0	687.0	3896.0	337.0	524.0	260.0	333.0	913.0
alpha_rarefaction_46500_5.txt	46500	5	1252.0	692.0	3917.0	345.0	526.0	264.0	327.0	921.0
alpha_rarefaction_46500_6.txt	46500	6	1244.0	695.0	3908.0	342.0	544.0	259.0	329.0	913.0
alpha_rarefaction_46500_7.txt	46500	7	1241.0	694.0	3905.0	333.0	533.0	263.0	326.0	914.0
alpha_rarefaction_46500_8.txt	46500	8	1240.0	691.0	3942.0	342.0	532.0	263.0	329.0	902.0
alpha_rarefaction_46500_9.txt	46500	9	1245.0	703.0	3930.0	347.0	531.0	254.0	321.0	898.0
alpha_rarefaction_47500_0.txt	47500	0	1240.0	703.0	3930.0	347.0	522.0	256.0	324.0	923.0
alpha_rarefaction_47500_1.txt	47500	1	1238.0	696.0	3911.0	347.0	530.0	267.0	328.0	915.0
alpha_rarefaction_47500_2.txt	47500	2	1244.0	690.0	3911.0	337.0	524.0	262.0	323.0	907.0
alpha_rarefaction_47500_3.txt	47500	3	1244.0	697.0	3918.0	344.0	528.0	263.0	326.0	910.0
alpha_rarefaction_47500_4.txt	47500	4	1238.0	698.0	3934.0	343.0	541.0	264.0	330.0	916.0
alpha_rarefaction_47500_5.txt	47500	5	1246.0	690.0	3931.0	343.0	523.0	262.0	330.0	906.0
alpha_rarefaction_47500_6.txt	47500	6	1242.0	696.0	3931.0	338.0	517.0	265.0	331.0	917.0
alpha_rarefaction_47500_7.txt	47500	7	1232.0	696.0	3935.0	346.0	530.0	261.0	332.0	925.0
alpha_rarefaction_47500_8.txt	47500	8	1242.0	697.0	3909.0	338.0	523.0	260.0	325.0	918.0
alpha_rarefaction_47500_9.txt	47500	9	1253.0	697.0	3900.0	342.0	535.0	262.0	326.0	918.0
alpha_rarefaction_48500_0.txt	48500	0	1232.0	703.0	3954.0	336.0	520.0	265.0	333.0	930.0
alpha_rarefaction_48500_1.txt	48500	1	1247.0	697.0	3925.0	342.0	526.0	261.0	326.0	928.0
alpha_rarefaction_48500_2.txt	48500	2	1243.0	699.0	3961.0	339.0	530.0	259.0	330.0	912.0
alpha_rarefaction_48500_3.txt	48500	3	1249.0	698.0	3917.0	342.0	534.0	260.0	321.0	908.0
alpha_rarefaction_48500_4.txt	48500	4	1240.0	698.0	3936.0	342.0	519.0	262.0	329.0	910.0
alpha_rarefaction_48500_5.txt	48500	5	1248.0	694.0	3945.0	345.0	522.0	266.0	326.0	925.0
alpha_rarefaction_48500_6.txt	48500	6	1238.0	706.0	3933.0	345.0	525.0	267.0	330.0	920.0
alpha_rarefaction_48500_7.txt	48500	7	1245.0	697.0	3952.0	347.0	534.0	262.0	332.0	940.0
